Country,InstName,Article Citation Count
Taiwan,"ILITEK, Hsinchu County, Taiwan",3
Taiwan,"ITRI, Hsinchu, Taiwan",12
Taiwan,Industrial Technology Research Institute,1163
Taiwan,Industrial Technology and Research Institute,1351
Taiwan,Information & Communications Research Laboratories,27
Taiwan,"Innochip Technology, Inc., Hsinchu, Taiwan",65
Taiwan,Innolux Corporation,2
Taiwan,Innolux Optoelectronics Corporation,3
Taiwan,Innovation Technology Research Center,20
Taiwan,"Inotera Memories, Inc., Taoyuan, Taiwan",51
Taiwan,"InoteraMemories, Inc., Taoyuan, Taiwan",16
Taiwan,"Inst. & Dept. of Electron. Eng., Feng Chia Univ., Taichung, Taiwan",1
Taiwan,Institute for Information Industry,44
Taiwan,Institute of Astronomy and Astrophysics,69
Taiwan,Institute of Atomic and Molecular Sciences,37
Taiwan,Institute of Electro,1
Taiwan,Institute of Electronics,6
Taiwan,Institute of Electronics Engineering,10
Taiwan,Institute of Information Science,615
Taiwan,Institute of Microelectronics,5
Taiwan,Institute of Microelectronics and Department of Electrical Engineering,7
Taiwan,Institute of Nuclear Energy Research,58
Taiwan,Institute of Physics,76
Taiwan,Institute of Physics Academia Sinica,2
Taiwan,Institute of Science and Technology,34
Taiwan,Institution of Nuclear Energy Research,0
Taiwan,Integrated Interconnect and Package with the Research and Development,110
Taiwan,Integrated Interconnect and Packaging Function under Research and Development,17
Taiwan,"Intellectual Property Library Company, Taiwan",2
Taiwan,International College of Semiconductor Technology,4
Taiwan,JinWen University of Science and Technology,14
Taiwan,Joint Research Center of National Chiao Tung University and Tohoku University,6
Taiwan,Kainan University,76
Taiwan,Kallex Company Limited,6
Taiwan,Kanto Advanced Chemicals Limited,11
Taiwan,Kao Yuan University,199
Taiwan,Kao Yuan University of Technology,20
Taiwan,Kaohsiung Medical University,9
Taiwan,Kun Shan University,158
Taiwan,Kung University,227
Taiwan,Kung University Hospital,32
Taiwan,"LITEON Co., Ltd, Taipei, Taiwan",26
Taiwan,Lan University,414
Taiwan,Land Mark Optoelectronics Corporation,12
Taiwan,LandMark Optoelectronics Corporation,38
Taiwan,Landmark Optoelectronics Corporation,2
Taiwan,"Largan Precision Company, Ltd., Taichung, Taiwan",16
Taiwan,Lee Ming Institute of Technology,66
Taiwan,Lextar Electronics Corporation,5
Taiwan,"Lightsonic Optoelectronics, Inc., Taiwan",90
Taiwan,Limited,246
Taiwan,Logic Research and Development Department I,1
Taiwan,Lunghwa University of Science and Technology,39
Taiwan,Luxnet Corporation,52
Taiwan,M Technology Corporation,1
Taiwan,MEGIC Corporation,4
Taiwan,MFC Sealing Technology Company Limited,7
Taiwan,MStar Semiconductor,1129
Taiwan,"Macroblock, Hsinchu, Taiwan",17
Taiwan,Macronix International Company Limited,270
Taiwan,"Macronix International Company Ltd., Hsinchu, Taiwan",5
Taiwan,"Macronix International Company, Ltd., Hsinchu, Taiwan",3
Taiwan,"Macronix International Company, Ltd., Hsinchu, Taiwan, R.O.C.",1
Taiwan,MagnPower Corporation,3
Taiwan,Manufacturing Company Limited,12
Taiwan,Manufacturing Technology Center,170
Taiwan,"Media Tech, Inc., Hsinchu, Taiwan",19
Taiwan,MediaTek Corporation Limited,1
Taiwan,"MediaTek Inc., Hsinchu, Taiwan",60
Taiwan,"MediaTek Inc., Taipei, Taiwan",24
Taiwan,"MediaTek, Hsinchu, Taiwan",57
Taiwan,"MediaTek, Inc., Hsinchu, Taiwan",232
Taiwan,"Mediatek Inc., Hsinchu, Taiwan",79
Taiwan,Mediatek Semiconductor Corporation,1
Taiwan,"Mediatek, Inc., Hsinchu, Taiwan",8
Taiwan,Memory Technology Center,16
Taiwan,"Mentor, a Siemens Business, Hsinchu, Taiwan",2
Taiwan,Metal Industries Research and Development Center,17
Taiwan,Metal Industries Research and Development Centre,2
Taiwan,Micro Power Intellect Semiconductor Corp.,26
Taiwan,"Military service, Taiwan",82
Taiwan,"Millennium Communication Co., Ltd., Hsinchu, Taiwan, R.O.C.",6
Taiwan,Ming Chi University of Technology,125
Taiwan,Ming Chiao Tung University,13
Taiwan,Ming Chuan University,66
Taiwan,Ming Dao University,12
Taiwan,Ming Institute of Technology,7
Taiwan,Ming University,60
Taiwan,Mingchuan University,0
Taiwan,Minghsin Institute of Technology,54
Taiwan,Minghsin University of Science and Technology,102
Taiwan,"Ministry of Defense, Taipei, Taiwan",6
Taiwan,"Ministry of National Defense, Taipei, Taiwan",12
Taiwan,"Ministry of the Interior, Taipei, Taiwan",6
Taiwan,"Mobil Device, Inc., Taipei, Taiwan",11
Taiwan,"Mobile Device Inc., Hsinchu, Taiwan",12
Taiwan,"Mobile Devices Incorporation, Hsinchu, Taiwan",16
Taiwan,Molecular Imaging Center,1
Taiwan,Morning Star Semiconductor,40
Taiwan,Mstar Semiconductor,4
Taiwan,Mstar Semiconductor Co.,10
Taiwan,Mstar Semiconductor Company,66
Taiwan,Mstar Semiconductor Inc.,28
Taiwan,"Mstar semiconductor Inc., Hsinchu, Taiwan",10
Taiwan,"MultiTek Inc., Hsinchu, Taiwan",4
Taiwan,NANYA Technology Corporation,1
Taiwan,NXP Semiconductors Taiwan Limited,106
Taiwan,NXP Semiconductors Taiwan Ltd.,44
Taiwan,Nan Jeon Institute of Technology,193
Taiwan,Nan University,33
Taiwan,Nanya Technology Corporation,54
Taiwan,National Applied Research Laboratories,214
Taiwan,National Applied Research Laboratories National Nano Device Laboratories,39
Taiwan,National Applied Research Laboratories and National Nano Device Laboratories,7
Taiwan,National Center for High,28
Taiwan,National Center of High,14
Taiwan,National Central University,3091
Taiwan,National Changhua University of Education,693
Taiwan,National Cheng Engineering Kung University,7
Taiwan,National Cheng King University,4
Taiwan,National Cheng Kung University,8931
Taiwan,National Cheng Kung University Hospital,55
Taiwan,National Cheng Kung Universitys,4
Taiwan,National Chi Nan University,533
Taiwan,National Chia Yi University,53
Taiwan,National Chiao Tung University,16531
Taiwan,National Chiao Tung University at Guangfu,7
Taiwan,National ChiaoTung University,7
Taiwan,National Chiayi University,140
Taiwan,National Chip Implementation Center,56
Taiwan,National Chun Cheng University,16
Taiwan,National Chung Cheng University,1138
Taiwan,National Chung Hsing University,1670
Taiwan,National Chung Shan Institute of Science and Technology,19
Taiwan,National ChungCheng University,30
Taiwan,National Defense Medical Center,1
Taiwan,National Defense University,690
Taiwan,National Dong Hwa University,126
Taiwan,National Engineering Kung University,30
Taiwan,National Formosa University,702
Taiwan,National Huwei Institute of Technology,147
Taiwan,National Huwei Institute of Technology Huwei,47
Taiwan,National Huwei University of Science and Technology,11
Taiwan,National Ilan University,29
Taiwan,National Kaohsiung First University of Science and Technology,718
Taiwan,National Kaohsiung Institute of Marine Technology,16
Taiwan,National Kaohsiung Marine University,98
Taiwan,National Kaohsiung Normal University,122
Taiwan,National Kaohsiung University,121
Taiwan,National Kaohsiung University of Applied Science,3
Taiwan,National Kaohsiung University of Applied Sciences,116
Taiwan,National Kaohsiung University of Science and Technology,139
Taiwan,National Kaohsiung University of Sciences and Technology,2
Taiwan,National Kaoshiung University of Science and Technology,2
Taiwan,National Nano Device Laboratories,1298
Taiwan,National Nano Device Laboratory,49
Taiwan,National Nano Devices Laboratories,26
Taiwan,National Normal University,78
Taiwan,National Ping Tung University of Education,8
Taiwan,National Pingtung University,2
Taiwan,National Pingtung University Science and Technology,2
Taiwan,National Pingtung University of Education,24
Taiwan,National Pingtung University of Science and Technology,99
Taiwan,National Quemoy University,7
Taiwan,National Synchrotron Radiation Research Center,44
Taiwan,National Taipei University,105
Taiwan,National Taipei University of Business,0
Taiwan,National Taipei University of Education,0
Taiwan,National Taipei University of Science and Technology,15
Taiwan,National Taipei University of Technology,1155
Taiwan,National Taitung University,19
Taiwan,National Taiwan Normal University,724
Taiwan,National Taiwan Normal University;,6
Taiwan,National Taiwan Ocean University,343
Taiwan,National Taiwan University,12952
Taiwan,National Taiwan University Hospital,20
Taiwan,National Taiwan University Hospital Hsin,4
Taiwan,National Taiwan University Hospital Hsinchu Branch,0
Taiwan,National Taiwan University of Science and Technology,1970
Taiwan,National Tsing Hua University,9616
Taiwan,National Tsing Hua University Hsin,6
Taiwan,National TsingHua University,125
Taiwan,National Tsinghua University,622
Taiwan,National Tsung Hua University,6
Taiwan,National United University,227
Taiwan,National University,21
Taiwan,National University of Kaohsiung,501
Taiwan,National University of Tainan,469
Taiwan,National University of Technology,12
Taiwan,National Yang Ming Chao Tung University,10
Taiwan,National Yang Ming Chiao Tung University,852
Taiwan,National Yang Ming Chiao University,0
Taiwan,National YangMing Chiao Tung University,10
Taiwan,National Yunlin University of Science and Technology,988
Taiwan,NationalTaiwan University,18
Taiwan,Networks and Multimedia Institute,12
Taiwan,Neuroscience Research Center,1
Taiwan,Novatek Microelectronics Corporation,9
Taiwan,Novatek Microelectronics Corporation Limited,4
Taiwan,"Novatek, Hsinchu, Taiwan",33
Taiwan,Nuvoton Technology Corporation,34
Taiwan,"OES/ITRI, Hsinchu, Taiwan",0
Taiwan,ON Semiconductor,22
Taiwan,On Technology Corporation,38
Taiwan,Orient Semiconductor Electronics Limited,18
Taiwan,Oriental Institute of Technology,106
Taiwan,"PQSense Technology Ltd., Taipei, Taiwan",7
Taiwan,"PTEK Technology Company, Ltd., Hsinchu, Taiwan",15
Taiwan,Pacific Institute of Creativity,13
Taiwan,Peking University,5
Taiwan,Philips Semiconductors,22
Taiwan,Philips Semiconductors GmbH,52
Taiwan,Phison Electronics Corporation,1
Taiwan,Photonics National Central University,19
Taiwan,"PieceMakers Technology, Inc., Hsinchu, Taiwan",0
Taiwan,"PixArt Imaging Inc., Hsinchu, Taiwan",25
Taiwan,"PixArt, Hsinchu, Taiwan",10
Taiwan,"PixArt, Hsinchu, Taiwan, R.O.C.",53
Taiwan,"Power Tech Technology Incorporate, Hsinchu, Taiwan",13
Taiwan,Powerchip Semiconductor Corporation,3
Taiwan,Powerchip Semiconductor Manufacturing Corporation,4
Taiwan,Powerchip Technology Corporation,22
Taiwan,ProMOS Technologies,0
Taiwan,Process Innovation Center Taiwan,4
Taiwan,Procomp Informatics Limited,0
Taiwan,Product Competence Center,9
Taiwan,Qualcomm Semiconductor Corporation,11
Taiwan,Qualcomm Semiconductor Ltd.,1
Taiwan,"R&D division, Science, Based Industrial Park, Epistar Co., Ltd., Hsinchu, Taiwan",10
Taiwan,"RHYMEBUS Co., Ltd, Taichung, Taiwan",26
Taiwan,"Radiant Opto, Electronics, Kaohsiung, Taiwan",0
Taiwan,Raydium Semiconductor Corporation,14
Taiwan,RealTek Semiconductor Corporation,5
Taiwan,"Realtek Inc., Hsinchu, Taiwan",49
Taiwan,Realtek Semiconductor,49
Taiwan,Realtek Semiconductor Company,19
Taiwan,Realtek Semiconductor Company Limited,10
Taiwan,Realtek Semiconductor Corp.,339
Taiwan,Realtek Semiconductor Corporation,1781
Taiwan,Realtek Semiconductor Inc.,40
Taiwan,Realtek Semiconductors,2
Taiwan,"Realtek Technology Company, Hsinchu, Taiwan",181
Taiwan,Reliability Laboratory,103
Taiwan,Research & Development,109
Taiwan,Research & Development Department,9
Taiwan,Research & Development Division,15
Taiwan,Research & Development Supply Chain Management,44
Taiwan,Research Center for Applied Sciences,62
Taiwan,Research Center for Information Technology Innovation,34
Taiwan,Research Center of Applied Sciences,9
Taiwan,Research Center of Guangdong Intelligent Charging and System Integration Engineering Technology,5
Taiwan,Research Development,27
Taiwan,Research and Development,323
Taiwan,Research and Development Center,37
Taiwan,Research and Development Department,78
Taiwan,Research and Development Division,88
Taiwan,Research and Development Group,7
Taiwan,RiTdisplay Corporation,7
Taiwan,Richtek Technology Corporation,20
Taiwan,"Richtek Technology, Hsinchu, Taiwan",9
Taiwan,"Richtek Technology, Zhubei City, Hsinchu, Taiwan",2
Taiwan,SAW Technology Company Limited,7
Taiwan,SHOU University,1
Taiwan,"SRAM, Taichung, Taiwan",5
Taiwan,"STATS ChipPAC Taiwan Co., Ltd, Hsinchu, Taiwan",16
Taiwan,STATS ChipPAC Taiwan Corporation,8
Taiwan,Saint John's University,15
Taiwan,School of National Central University,20
Taiwan,Semiconductor Manufacturing Company,35
Taiwan,Semiconductor Manufacturing Company Limited,13
Taiwan,Sen University,1777
Taiwan,Seta Box Technology Corporation,3
Taiwan,Shan Institute of Science and Technology,3
Taiwan,Shan Institute of Sciences and Technology,116
Taiwan,Shih Chien University,12
Taiwan,Shijiazhuang Tiedao University,51
Taiwan,"Shin Kong Life Insurance Co., Ltd., Taichung, Taiwan",70
Taiwan,Shou University,583
Taiwan,Shu Te University,24
Taiwan,"Shuztung Machinery Industrial Company Ltd., Taichung, Taiwan",2
Taiwan,Si Laboratory,9
Taiwan,SiliTai Electronics Company Limited,3
Taiwan,"Siliconware Precision Industries Company Ltd., Taichung, Taiwan",48
Taiwan,Skymedi Company Limited,13
Taiwan,Skymedi Corporation,13
Taiwan,Socle Technology Corporation,60
Taiwan,"Solar Applied Materials Technology Company Ltd., Tainan, Taiwan",2
Taiwan,"Source Photonics, Science, Based Industrial Park, Hsinchu, Taiwan",9
Taiwan,South Epitaxy Corporation,346
Taiwan,"Southern Taiwan Science Park Bureau, Ministry of Science and Technology, Tainan, Taiwan",22
Taiwan,Southern Taiwan University,107
Taiwan,Southern Taiwan University of Science & Technology,13
Taiwan,Southern Taiwan University of Science and Technology,135
Taiwan,Southern Taiwan University of Technology,204
Taiwan,"SpringSoft, Inc., Hsinchu, Taiwan",15
Taiwan,St. Johns University,23
Taiwan,Star Semiconductor Company,21
Taiwan,"Synopsys Taiwan Co., Ltd., Hsinchu, Taiwan",20
Taiwan,Synopsys Taiwan Company Limited,2
Taiwan,"Synopsys Taiwan Company, Ltd., Hsinchu, Taiwan",3
Taiwan,Synopsys Taiwan Limited,7
Taiwan,"Synopsys, Inc., Taipei, Taiwan",42
Taiwan,"Synopsys, Taipei, Taiwan",3
Taiwan,Systems Design Group,0
Taiwan,Systems Engineering Department,7
Taiwan,"TPK Touch Solutions, Inc., Taipei, Taiwan",10
Taiwan,TPO Displays Corporation,14
Taiwan,TSMC Corporate Research,38
Taiwan,TSMC Corporation,12
Taiwan,"TSMC Design Technology, Hsinchu, Taiwan",38
Taiwan,"TSMC R and D, Hsinchu, Taiwan",29
Taiwan,"TSMC, Analog/Power & Specialty Technology Division, Hsin, Chu, Taiwan",152
Taiwan,"TSMC, Design Technology Plateform, Hsinchu, Taiwan",35
Taiwan,"TSMC, Hsinchu, Taiwan",26
Taiwan,TXC Corporation,2
Taiwan,TXC Corporation Limited,78
Taiwan,Taiflex Scientific Corporation,16
Taiwan,Taipei Medical University,26
Taiwan,Taiwan,81
Taiwan,Taiwan Instrument Research Institute,2
Taiwan,"Taiwan Intelligent Pollutants Sensing Company Ltd., Hsinchu, Taiwan",0
Taiwan,"Taiwan Power Company, Taipei, Taiwan",79
Taiwan,"Taiwan Power Electronics Company, Taipei, Taiwan",4
Taiwan,"Taiwan Salt Industrial Cooperation, Miaoli, Taiwan",73
Taiwan,Taiwan Semiconductor,21
Taiwan,Taiwan Semiconductor Manufacture Company Limited,28
Taiwan,Taiwan Semiconductor Manufacturing Co,0
Taiwan,Taiwan Semiconductor Manufacturing Co.,81
Taiwan,Taiwan Semiconductor Manufacturing Company,2316
Taiwan,Taiwan Semiconductor Manufacturing Company Hsin,6
Taiwan,Taiwan Semiconductor Manufacturing Company Limited,5579
Taiwan,Taiwan Semiconductor Manufacturing Company Ltd,33
Taiwan,Taiwan Semiconductor Manufacturing Company Ltd.,146
Taiwan,Taiwan Semiconductor Manufacturing Company Research and Development,84
Taiwan,Taiwan Semiconductor Manufacturing CompanyLtd.,1
Taiwan,Taiwan Semiconductor Manufacturing Corporation,525
Taiwan,Taiwan Semiconductor Research Institute,351
Taiwan,Taiwan Semiconductor and Manufacturing Company,58
Taiwan,Taiwan Semiconductor manufacturing Company Limited,7
Taiwan,"Taiwanese Army, National Defense Industry, Taichung, Taiwan",82
Taiwan,Taiwanese Defense Force,39
Taiwan,Takming University of Science and Technology,48
Taiwan,Tamkang University,128
Taiwan,Taoyuan Innovation Institute of Technology,5
